from,to,album title,primary genre,secondary genre,year of publishing,first grammy category,second grammy category,grammy year,number of grammys per album,number of grammy nominations per album
krh,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
krh,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
krh,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
krh,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
jq,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
abw,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mw,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tiz,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mh,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
roc,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
mhe,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
trn,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
cl,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
sza,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
tw,sza,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,as,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,y2k,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,sul,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,dal,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,digi,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,krh,Planet Her (Deluxe),3,,2021,1,4,2022,0,2
fal,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
fal,sza,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,sza,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
klt,fal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,sza,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,fal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ref,klt,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,ayj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,lj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,yb,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,cc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,dj,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,kmc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,as,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,y2k,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,sul,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,dal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,digi,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,krh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,jq,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,tw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,abw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,mw,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,tiz,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,mh,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,roc,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,mhe,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,trn,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,cl,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,sza,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,fal,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,klt,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
ev,ref,Planet Her (Deluxe),3,7,2021,1,4,2022,0,2
arg,po,"thank, u next",3,,2019,4,1,2020,0,2
arg,hp,"thank, u next",3,,2019,4,1,2020,0,2
po,hp,"thank, u next",3,,2019,4,1,2020,0,2
tb,po,"thank, u next",3,,2019,4,1,2020,0,2
tb,hp,"thank, u next",3,,2019,4,1,2020,0,2
tb,arg,"thank, u next",3,,2019,4,1,2020,0,2
typ,po,"thank, u next",3,,2019,4,1,2020,0,2
typ,hp,"thank, u next",3,,2019,4,1,2020,0,2
typ,arg,"thank, u next",3,,2019,4,1,2020,0,2
typ,tb,"thank, u next",3,,2019,4,1,2020,0,2
vm,po,"thank, u next",3,,2019,4,1,2020,0,2
vm,hp,"thank, u next",3,,2019,4,1,2020,0,2
vm,arg,"thank, u next",3,,2019,4,1,2020,0,2
vm,tb,"thank, u next",3,,2019,4,1,2020,0,2
vm,typ,"thank, u next",3,,2019,4,1,2020,0,2
ca,po,"thank, u next",3,,2019,4,1,2020,0,2
ca,hp,"thank, u next",3,,2019,4,1,2020,0,2
ca,arg,"thank, u next",3,,2019,4,1,2020,0,2
ca,tb,"thank, u next",3,,2019,4,1,2020,0,2
ca,typ,"thank, u next",3,,2019,4,1,2020,0,2
ca,vm,"thank, u next",3,,2019,4,1,2020,0,2
mm,po,"thank, u next",3,,2019,4,1,2020,0,2
mm,hp,"thank, u next",3,,2019,4,1,2020,0,2
mm,arg,"thank, u next",3,,2019,4,1,2020,0,2
mm,tb,"thank, u next",3,,2019,4,1,2020,0,2
mm,typ,"thank, u next",3,,2019,4,1,2020,0,2
mm,vm,"thank, u next",3,,2019,4,1,2020,0,2
mm,ca,"thank, u next",3,,2019,4,1,2020,0,2
il,po,"thank, u next",3,,2019,4,1,2020,0,2
il,hp,"thank, u next",3,,2019,4,1,2020,0,2
il,arg,"thank, u next",3,,2019,4,1,2020,0,2
il,tb,"thank, u next",3,,2019,4,1,2020,0,2
il,typ,"thank, u next",3,,2019,4,1,2020,0,2
il,vm,"thank, u next",3,,2019,4,1,2020,0,2
il,ca,"thank, u next",3,,2019,4,1,2020,0,2
il,mm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,po,"thank, u next",3,,2019,4,1,2020,0,2
bmb,hp,"thank, u next",3,,2019,4,1,2020,0,2
bmb,arg,"thank, u next",3,,2019,4,1,2020,0,2
bmb,tb,"thank, u next",3,,2019,4,1,2020,0,2
bmb,typ,"thank, u next",3,,2019,4,1,2020,0,2
bmb,vm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,ca,"thank, u next",3,,2019,4,1,2020,0,2
bmb,mm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,il,"thank, u next",3,,2019,4,1,2020,0,2
bcny,po,"thank, u next",3,,2019,4,1,2020,0,2
bcny,hp,"thank, u next",3,,2019,4,1,2020,0,2
bcny,arg,"thank, u next",3,,2019,4,1,2020,0,2
bcny,tb,"thank, u next",3,,2019,4,1,2020,0,2
bcny,typ,"thank, u next",3,,2019,4,1,2020,0,2
bcny,vm,"thank, u next",3,,2019,4,1,2020,0,2
bcny,ca,"thank, u next",3,,2019,4,1,2020,0,2
bcny,mm,"thank, u next",3,,2019,4,1,2020,0,2
bcny,il,"thank, u next",3,,2019,4,1,2020,0,2
bcny,bmb,"thank, u next",3,,2019,4,1,2020,0,2
das,po,"thank, u next",3,,2019,4,1,2020,0,2
das,hp,"thank, u next",3,,2019,4,1,2020,0,2
das,arg,"thank, u next",3,,2019,4,1,2020,0,2
das,tb,"thank, u next",3,,2019,4,1,2020,0,2
das,typ,"thank, u next",3,,2019,4,1,2020,0,2
das,vm,"thank, u next",3,,2019,4,1,2020,0,2
das,ca,"thank, u next",3,,2019,4,1,2020,0,2
das,mm,"thank, u next",3,,2019,4,1,2020,0,2
das,il,"thank, u next",3,,2019,4,1,2020,0,2
das,bmb,"thank, u next",3,,2019,4,1,2020,0,2
das,bcny,"thank, u next",3,,2019,4,1,2020,0,2
mf,po,"thank, u next",3,,2019,4,1,2020,0,2
mf,hp,"thank, u next",3,,2019,4,1,2020,0,2
mf,arg,"thank, u next",3,,2019,4,1,2020,0,2
mf,tb,"thank, u next",3,,2019,4,1,2020,0,2
mf,typ,"thank, u next",3,,2019,4,1,2020,0,2
mf,vm,"thank, u next",3,,2019,4,1,2020,0,2
mf,ca,"thank, u next",3,,2019,4,1,2020,0,2
mf,mm,"thank, u next",3,,2019,4,1,2020,0,2
mf,il,"thank, u next",3,,2019,4,1,2020,0,2
mf,bmb,"thank, u next",3,,2019,4,1,2020,0,2
mf,bcny,"thank, u next",3,,2019,4,1,2020,0,2
mf,das,"thank, u next",3,,2019,4,1,2020,0,2
arg,tb,Dangerous Woman,3,,2016,4,,2017,0,1
joa,tb,Dangerous Woman,3,,2016,4,,2017,0,1
joa,arg,Dangerous Woman,3,,2016,4,,2017,0,1
joa,mm,Dangerous Woman,3,,2016,4,,2017,0,1
mm,tb,Dangerous Woman,3,,2016,4,,2017,0,1
mm,arg,Dangerous Woman,3,,2016,4,,2017,0,1
mm,joa,Dangerous Woman,3,,2016,4,,2017,0,1
tan,tb,Dangerous Woman,3,,2016,4,,2017,0,1
tan,arg,Dangerous Woman,3,,2016,4,,2017,0,1
tan,joa,Dangerous Woman,3,,2016,4,,2017,0,1
tan,mm,Dangerous Woman,3,,2016,4,,2017,0,1
il,tb,Dangerous Woman,3,,2016,4,,2017,0,1
il,arg,Dangerous Woman,3,,2016,4,,2017,0,1
il,joa,Dangerous Woman,3,,2016,4,,2017,0,1
il,mm,Dangerous Woman,3,,2016,4,,2017,0,1
il,tan,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,tb,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,arg,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,joa,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,mm,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,tan,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,il,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,tb,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,arg,Dangerous Woman,3,,2016,4,,2017,0,1
